ELEMENT_ID,County,SCIENTIFIC_NAME,COMMON_NAME,EL_CATEGORY,STATE_STATUS,US_STATUS
11489,Dickinson,Glyptemys insculpta,Wood turtle,Animal,SC,
10937,Dickinson,Haliaeetus leucocephalus,Bald eagle,Animal,SC,
12371,Dickinson,Lasmigona compressa,Creek heelsplitter,Animal,SC,
12372,Dickinson,Lasmigona costata,Flutedshell,Animal,SC,
12376,Dickinson,Ligumia recta,Black sandshell,Animal,E,
11425,Dickinson,Myotis lucifugus,Little brown bat,Animal,SC,
11427,Dickinson,Myotis septentrionalis,Northern long-eared bat,Animal,SC,LT
10934,Dickinson,Pandion haliaetus,Osprey,Animal,SC,
14896,Dickinson,Parnassia palustris,Marsh grass-of-parnassus,Plant,T,
15866,Dickinson,Pellaea atropurpurea,Purple cliff brake,Plant,T,
14953,Dickinson,Penstemon gracilis,Slender beard tongue,Plant,E,
11429,Dickinson,Perimyotis subflavus,Eastern pipistrelle,Animal,SC,
11083,Dickinson,Picoides arcticus,Black-backed woodpecker,Animal,SC,
11689,Dickinson,Plebejus idas nabokovi,Northern blue,Animal,T,
12381,Dickinson,Pleurobema sintoxia,Round pigtoe,Animal,SC,
14428,Dickinson,Pterospora andromedea,Pine-drops,Plant,T,
15910,Dickinson,Woodsia obtusa,Blunt-lobed woodsia,Plant,T,
12537,Eaton,Acella haldemani,Spindle lymnaea,Animal,SC,
10848,Eaton,Acris blanchardi,Blanchard's cricket frog,Animal,T,
12351,Eaton,Alasmidonta marginata,Elktoe,Animal,SC,
12352,Eaton,Alasmidonta viridis,Slippershell,Animal,T,
11221,Eaton,Ammodramus henslowii,Henslow's sparrow,Animal,E,
11220,Eaton,Ammodramus savannarum,Grasshopper sparrow,Animal,SC,PS
14118,Eaton,Baptisia lactea,White or prairie false indigo,Plant,SC,
364991,Eaton,Boechera dentata,Rock cress,Plant,T,
15210,Eaton,Carex lupuliformis,False hop sedge,Plant,T,
11488,Eaton,Clemmys guttata,Spotted turtle,Animal,T,
11499,Eaton,Clonophis kirtlandii,Kirtland's snake,Animal,E,
14920,Eaton,Collinsia verna,Blue-eyed Mary,Plant,SC,
12356,Eaton,Cyclonaias tuberculata,Purple wartyback,Animal,T,
15631,Eaton,Dichanthelium microcarpon,Small-fruited panic-grass,Plant,SC,
15320,Eaton,Eleocharis radicans,Spike rush,Plant,X,
11490,Eaton,Emydoidea blandingii,Blanding's turtle,Animal,SC,
15511,Eaton,Galearis spectabilis,Showy orchis,Plant,T,
10937,Eaton,Haliaeetus leucocephalus,Bald eagle,Animal,SC,
13556,Eaton,Hieracium paniculatum,Panicled hawkweed,Plant,T,
15517,Eaton,Isotria verticillata,Whorled pogonia,Plant,T,
12371,Eaton,Lasmigona compressa,Creek heelsplitter,Animal,SC,
12372,Eaton,Lasmigona costata,Flutedshell,Animal,SC,
14382,Eaton,Linum virginianum,Virginia flax,Plant,T,
13726,Eaton,Mertensia virginica,Virginia bluebells,Plant,E,
12487,Eaton,Mesomphix cupreus,Copper button,Animal,SC,
11425,Eaton,Myotis lucifugus,Little brown bat,Animal,SC,
11427,Eaton,Myotis septentrionalis,Northern long-eared bat,Animal,SC,LT
11426,Eaton,Myotis sodalis,Indiana bat,Animal,E,LE
11509,Eaton,Nerodia erythrogaster neglecta,Copperbelly water snake,Animal,E,LT
11326,Eaton,Notropis texanus,Weed shiner,Animal,X,
12253,Eaton,Oecanthus laricis,Tamarack tree cricket,Animal,SC,
13373,Eaton,Panax quinquefolius,Ginseng,Plant,T,
11503,Eaton,Pantherophis spiloides,Gray ratsnake,Animal,SC,
15534,Eaton,Platanthera leucophaea,Prairie white-fringed orchid,Plant,E,LT
12381,Eaton,Pleurobema sintoxia,Round pigtoe,Animal,SC,
11185,Eaton,Protonotaria citrea,Prothonotary warbler,Animal,SC,
10967,Eaton,Rallus elegans,King rail,Animal,E,
11519,Eaton,Sistrurus catenatus,Eastern massasauga,Animal,SC,LT
11208,Eaton,Spiza americana,Dickcissel,Animal,SC,
11493,Eaton,Terrapene carolina carolina,Eastern box turtle,Animal,SC,
12424,Eaton,Utterbackia imbecillis,Paper pondshell,Animal,SC,
12425,Eaton,Venustaconcha ellipsiformis,Ellipse,Animal,SC,
12395,Eaton,Villosa iris,Rainbow,Animal,SC,
12352,Emmet,Alasmidonta viridis,Slippershell,Animal,T,
15495,Emmet,Amerorchis rotundifolia,Small round-leaved orchis,Plant,E,
11220,Emmet,Ammodramus savannarum,Grasshopper sparrow,Animal,SC,PS
15577,Emmet,Beckmannia syzigachne,Slough grass,Plant,T,
15587,Emmet,Bromus pumpellianus,Pumpelly's bromegrass,Plant,T,
11555,Emmet,Brychius hungerfordi,Hungerford's crawling water beetle,Animal,E,LE
10942,Emmet,Buteo lineatus,Red-shouldered hawk,Animal,T,
13958,Emmet,Callitriche heterophylla,Large water starwort,Plant,T,
15499,Emmet,Calypso bulbosa,Calypso or fairy-slipper,Plant,T,
10978,Emmet,Charadrius melodus,Piping plover,Animal,E,LE
11043,Emmet,Chlidonias niger,Black tern,Animal,SC,
13485,Emmet,Cirsium pitcheri,Pitcher's thistle,Plant,T,LT
11268,Emmet,Cottus ricei,Spoonhead sculpin,Animal,SC,
15506,Emmet,Cypripedium arietinum,Ram's head lady's-slipper,Plant,SC,
14722,Emmet,Dalibarda repens,False violet,Plant,T,
14052,Emmet,Drosera anglica,English sundew,Plant,SC,
11490,Emmet,Emydoidea blandingii,Blanding's turtle,Animal,SC,
11680,Emmet,Erora laeta,Early hairstreak,Animal,SC,
12529,Emmet,Fontigens nickliniana,Watercress snail,Animal,SC,
12542,Emmet,Fossaria galbana,Boreal fossaria,Animal,SC,
10862,Emmet,Gavia immer,Common loon,Animal,T,
15901,Emmet,Gymnocarpium robertianum,Limestone oak fern,Plant,T,
10937,Emmet,Haliaeetus leucocephalus,Bald eagle,Animal,SC,
15374,Emmet,Iris lacustris,Dwarf lake iris,Plant,T,LT
11150,Emmet,Lanius ludovicianus migrans,Migrant loggerhead shrike,Animal,E,
12371,Emmet,Lasmigona compressa,Creek heelsplitter,Animal,SC,
12375,Emmet,Ligumia nasuta,Eastern pondmussel,Animal,E,
11452,Emmet,Microtus pinetorum,Woodland vole,Animal,SC,
14943,Emmet,Mimulus michiganensis,Michigan monkey flower,Plant,E,LE
11425,Emmet,Myotis lucifugus,Little brown bat,Animal,SC,
10934,Emmet,Pandion haliaetus,Osprey,Animal,SC,
12563,Emmet,Physella magnalacustris,Great Lakes physa,Animal,SC,
14383,Emmet,Pinguicula vulgaris,Butterwort,Plant,SC,
12408,Emmet,Pisidium idahoense,Giant northern pea clam,Animal,SC,
15819,Emmet,Potamogeton hillii,Hill's pondweed,Plant,T,
15828,Emmet,Potamogeton pulcher,Spotted pondweed,Plant,E,
14428,Emmet,Pterospora andromedea,Pine-drops,Plant,T,
11848,Emmet,Pygarctia spraguei,Sprague's pygarctia,Animal,SC,
11588,Emmet,Pyrgus wyandot,Grizzled skipper,Animal,SC,
10967,Emmet,Rallus elegans,King rail,Animal,E,
15360,Emmet,Schoenoplectus torreyi,Torrey's bulrush,Plant,SC,
11519,Emmet,Sistrurus catenatus,Eastern massasauga,Animal,SC,LT
13632,Emmet,Solidago houghtonii,Houghton's goldenrod,Plant,T,LT
12557,Emmet,Stagnicola petoskeyensis,Petoskey pondsnail,Animal,E,
11554,Emmet,Stenelmis douglasensis,Douglas stenelmis riffle beetle,Animal,SC,
11039,Emmet,Sterna hirundo,Common tern,Animal,T,
13654,Emmet,Tanacetum huronense,Lake Huron tansy,Plant,T,
13615,Emmet,Tephroseris palustris,Marsh fleabane,Plant,X,
12268,Emmet,Trimerotropis huroniana,Lake Huron locust,Animal,T,
12438,Emmet,Vertigo elatior,Tapered vertigo,Animal,SC,
12443,Emmet,Vertigo nylanderi,Deep-throat vertigo,Animal,E,
12449,Emmet,Vertigo paradoxa,Mystery vertigo,Animal,SC,
15910,Emmet,Woodsia obtusa,Blunt-lobed woodsia,Plant,T,
12351,Genesee,Alasmidonta marginata,Elktoe,Animal,SC,
12352,Genesee,Alasmidonta viridis,Slippershell,Animal,T,
11221,Genesee,Ammodramus henslowii,Henslow's sparrow,Animal,E,
13317,Genesee,Angelica venenosa,Hairy angelica,Plant,SC,
14115,Genesee,Astragalus neglectus,Cooper's milk vetch,Plant,SC,
15210,Genesee,Carex lupuliformis,False hop sedge,Plant,T,
19587,Genesee,Cincinnatia cincinnatiensis,Campeloma spire snail,Animal,SC,
11488,Genesee,Clemmys guttata,Spotted turtle,Animal,T,
15507,Genesee,Cypripedium candidum,White lady slipper,Plant,T,
11490,Genesee,Emydoidea blandingii,Blanding's turtle,Animal,SC,
10952,Genesee,Falco peregrinus,Peregrine falcon,Animal,E,PS:LE
15511,Genesee,Galearis spectabilis,Showy orchis,Plant,T,
10937,Genesee,Haliaeetus leucocephalus,Bald eagle,Animal,SC,
14625,Genesee,Hydrastis canadensis,Goldenseal,Plant,T,
15517,Genesee,Isotria verticillata,Whorled pogonia,Plant,T,
13691,Genesee,Jeffersonia diphylla,Twinleaf,Plant,SC,
12372,Genesee,Lasmigona costata,Flutedshell,Animal,SC,
14380,Genesee,Linum sulcatum,Furrowed flax,Plant,SC,
12487,Genesee,Mesomphix cupreus,Copper button,Animal,SC,
11452,Genesee,Microtus pinetorum,Woodland vole,Animal,SC,
14432,Genesee,Nelumbo lutea,American lotus,Plant,T,
15534,Genesee,Platanthera leucophaea,Prairie white-fringed orchid,Plant,E,LT
12381,Genesee,Pleurobema sintoxia,Round pigtoe,Animal,SC,
12383,Genesee,Potamilus alatus,Pink heelsplitter,Animal,SC,
11519,Genesee,Sistrurus catenatus,Eastern massasauga,Animal,SC,LT
12393,Genesee,Truncilla truncata,Deertoe,Animal,SC,
18964,Genesee,Ventridens suppressus,Flat dome,Animal,SC,
12425,Genesee,Venustaconcha ellipsiformis,Ellipse,Animal,SC,
12395,Genesee,Villosa iris,Rainbow,Animal,SC,
12351,Gladwin,Alasmidonta marginata,Elktoe,Animal,SC,
12352,Gladwin,Alasmidonta viridis,Slippershell,Animal,T,
11221,Gladwin,Ammodramus henslowii,Henslow's sparrow,Animal,E,
10942,Gladwin,Buteo lineatus,Red-shouldered hawk,Animal,T,
11488,Gladwin,Clemmys guttata,Spotted turtle,Animal,T,
11490,Gladwin,Emydoidea blandingii,Blanding's turtle,Animal,SC,
10862,Gladwin,Gavia immer,Common loon,Animal,T,
11489,Gladwin,Glyptemys insculpta,Wood turtle,Animal,SC,
10937,Gladwin,Haliaeetus leucocephalus,Bald eagle,Animal,SC,
12371,Gladwin,Lasmigona compressa,Creek heelsplitter,Animal,SC,
11316,Gladwin,Notropis anogenus,Pugnose shiner,Animal,E,
14955,Gladwin,Penstemon pallidus,Pale beard tongue,Plant,SC,
12216,Gladwin,Stylurus laurae,Laura's snaketail,Animal,SC,
12425,Gladwin,Venustaconcha ellipsiformis,Ellipse,Animal,SC,
12395,Gladwin,Villosa iris,Rainbow,Animal,SC,
10941,Gogebic,Accipiter gentilis,Northern goshawk,Animal,SC,PS
15955,Gogebic,Botrychium hesperium,Western moonwort,Plant,T,
15953,Gogebic,Botrychium mormo,Goblin moonwort,Plant,T,
10942,Gogebic,Buteo lineatus,Red-shouldered hawk,Animal,T,
15499,Gogebic,Calypso bulbosa,Calypso or fairy-slipper,Plant,T,
13782,Gogebic,Cardamine maxima,Large toothwort,Plant,T,
15122,Gogebic,Carex assiniboinensis,Assiniboia sedge,Plant,T,
14615,Gogebic,Clematis occidentalis,Purple clematis,Plant,SC,
11307,Gogebic,Clinostomus elongatus,Redside dace,Animal,E,
11279,Gogebic,Coregonus artedi,Lake herring or Cisco,Animal,T,
15893,Gogebic,Dryopteris filix-mas,Male fern,Plant,SC,
15894,Gogebic,Dryopteris fragrans,Fragrant cliff woodfern,Plant,SC,
15511,Gogebic,Galearis spectabilis,Showy orchis,Plant,T,
10862,Gogebic,Gavia immer,Common loon,Animal,T,
11489,Gogebic,Glyptemys insculpta,Wood turtle,Animal,SC,
14928,Gogebic,Gratiola aurea,Hedge-hyssop,Plant,T,
10937,Gogebic,Haliaeetus leucocephalus,Bald eagle,Animal,SC,
15938,Gogebic,Huperzia selago,Fir clubmoss,Plant,SC,
14563,Gogebic,Littorella uniflora,American shore-grass,Plant,SC,
14583,Gogebic,Lysimachia hybrida,Swamp candles,Plant,X,
11425,Gogebic,Myotis lucifugus,Little brown bat,Animal,SC,
11427,Gogebic,Myotis septentrionalis,Northern long-eared bat,Animal,SC,LT
14276,Gogebic,Myriophyllum farwellii,Farwell's water milfoil,Plant,T,
14438,Gogebic,Nuphar microphylla,Small yellow pond lily,Plant,E,
13677,Gogebic,Omalotheca sylvatica,Woodland everlasting,Plant,T,
12083,Gogebic,Ophiogomphus anomalus,Extra-striped snaketail,Animal,SC,
13373,Gogebic,Panax quinquefolius,Ginseng,Plant,T,
10934,Gogebic,Pandion haliaetus,Osprey,Animal,SC,
13599,Gogebic,Petasites sagittatus,Sweet coltsfoot,Plant,T,
12451,Gogebic,Planogyra asteriscus,Eastern flat-whorl,Animal,SC,
15836,Gogebic,Potamogeton vaseyi,Vasey's pondweed,Plant,T,
14632,Gogebic,Ranunculus cymbalaria,Seaside crowfoot,Plant,T,
14645,Gogebic,Ranunculus rhomboideus,Prairie buttercup,Plant,T,
12437,Gogebic,Vertigo bollesiana,Delicate vertigo,Animal,T,
12450,Gogebic,Vertigo cristata,Crested vertigo,Animal,SC,
12449,Gogebic,Vertigo paradoxa,Mystery vertigo,Animal,SC,
15045,Gogebic,Viola novae-angliae,New England violet,Plant,T,
13359,Gogebic,Zizia aptera,Prairie golden alexanders,Plant,T,
10941,Grand Traverse,Accipiter gentilis,Northern goshawk,Animal,SC,PS
11220,Grand Traverse,Ammodramus savannarum,Grasshopper sparrow,Animal,SC,PS
11622,Grand Traverse,Atrytonopsis hianna,Dusted skipper,Animal,SC,
10942,Grand Traverse,Buteo lineatus,Red-shouldered hawk,Animal,T,
19587,Grand Traverse,Cincinnatia cincinnatiensis,Campeloma spire snail,Animal,SC,
13482,Grand Traverse,Cirsium hillii,Hill's thistle,Plant,SC,
13485,Grand Traverse,Cirsium pitcheri,Pitcher's thistle,Plant,T,LT
11126,Grand Traverse,Cistothorus palustris,Marsh wren,Animal,SC,
11279,Grand Traverse,Coregonus artedi,Lake herring or Cisco,Animal,T,
10893,Grand Traverse,Cygnus buccinator,Trumpeter swan,Animal,T,
15506,Grand Traverse,Cypripedium arietinum,Ram's head lady's-slipper,Plant,SC,
11490,Grand Traverse,Emydoidea blandingii,Blanding's turtle,Animal,SC,
10862,Grand Traverse,Gavia immer,Common loon,Animal,T,
11489,Grand Traverse,Glyptemys insculpta,Wood turtle,Animal,SC,
10937,Grand Traverse,Haliaeetus leucocephalus,Bald eagle,Animal,SC,
10877,Grand Traverse,Ixobrychus exilis,Least bittern,Animal,T,
11150,Grand Traverse,Lanius ludovicianus migrans,Migrant loggerhead shrike,Animal,E,
12371,Grand Traverse,Lasmigona compressa,Creek heelsplitter,Animal,SC,
12372,Grand Traverse,Lasmigona costata,Flutedshell,Animal,SC,
11425,Grand Traverse,Myotis lucifugus,Little brown bat,Animal,SC,
11427,Grand Traverse,Myotis septentrionalis,Northern long-eared bat,Animal,SC,LT
10934,Grand Traverse,Pandion haliaetus,Osprey,Animal,SC,
12563,Grand Traverse,Physella magnalacustris,Great Lakes physa,Animal,SC,
19753,Grand Traverse,Physella parkeri,Broadshoulder physa,Animal,T,
14428,Grand Traverse,Pterospora andromedea,Pine-drops,Plant,T,
10967,Grand Traverse,Rallus elegans,King rail,Animal,E,
11177,Grand Traverse,Setophaga kirtlandii,Kirtland's warbler,Animal,E,LE
11519,Grand Traverse,Sistrurus catenatus,Eastern massasauga,Animal,SC,LT
13654,Grand Traverse,Tanacetum huronense,Lake Huron tansy,Plant,T,
12424,Grand Traverse,Utterbackia imbecillis,Paper pondshell,Animal,SC,
12351,Gratiot,Alasmidonta marginata,Elktoe,Animal,SC,
12352,Gratiot,Alasmidonta viridis,Slippershell,Animal,T,
11221,Gratiot,Ammodramus henslowii,Henslow's sparrow,Animal,E,
11220,Gratiot,Ammodramus savannarum,Grasshopper sparrow,Animal,SC,PS
15569,Gratiot,Aristida longespica,Three-awned grass,Plant,T,
14115,Gratiot,Astragalus neglectus,Cooper's milk vetch,Plant,SC,
15577,Gratiot,Beckmannia syzigachne,Slough grass,Plant,T,
10876,Gratiot,Botaurus lentiginosus,American bittern,Animal,SC,
15210,Gratiot,Carex lupuliformis,False hop sedge,Plant,T,
15256,Gratiot,Carex squarrosa,Sedge,Plant,SC,
19587,Gratiot,Cincinnatia cincinnatiensis,Campeloma spire snail,Animal,SC,
11126,Gratiot,Cistothorus palustris,Marsh wren,Animal,SC,
11488,Gratiot,Clemmys guttata,Spotted turtle,Animal,T,
14920,Gratiot,Collinsia verna,Blue-eyed Mary,Plant,SC,
15506,Gratiot,Cypripedium arietinum,Ram's head lady's-slipper,Plant,SC,
11490,Gratiot,Emydoidea blandingii,Blanding's turtle,Animal,SC,
12365,Gratiot,Epioblasma triquetra,Snuffbox,Animal,E,LE
14447,Gratiot,Fraxinus profunda,Pumpkin ash,Plant,T,
15511,Gratiot,Galearis spectabilis,Showy orchis,Plant,T,
10937,Gratiot,Haliaeetus leucocephalus,Bald eagle,Animal,SC,
15517,Gratiot,Isotria verticillata,Whorled pogonia,Plant,T,
12371,Gratiot,Lasmigona compressa,Creek heelsplitter,Animal,SC,
12372,Gratiot,Lasmigona costata,Flutedshell,Animal,SC,
13723,Gratiot,Lithospermum latifolium,Broad-leaved puccoon,Plant,SC,
11452,Gratiot,Microtus pinetorum,Woodland vole,Animal,SC,
14431,Gratiot,Morus rubra,Red mulberry,Plant,T,
11427,Gratiot,Myotis septentrionalis,Northern long-eared bat,Animal,SC,LT
10934,Gratiot,Pandion haliaetus,Osprey,Animal,SC,
15534,Gratiot,Platanthera leucophaea,Prairie white-fringed orchid,Plant,E,LT
12381,Gratiot,Pleurobema sintoxia,Round pigtoe,Animal,SC,
11185,Gratiot,Protonotaria citrea,Prothonotary warbler,Animal,SC,
12385,Gratiot,Ptychobranchus fasciolaris,Kidney shell,Animal,SC,
10967,Gratiot,Rallus elegans,King rail,Animal,E,
13756,Gratiot,Rorippa aquatica,Lake cress,Plant,T,
13612,Gratiot,Rudbeckia subtomentosa,Sweet coneflower,Plant,X,
15347,Gratiot,Schoenoplectus americanus,Three-square bulrush,Plant,E,
11182,Gratiot,Setophaga cerulea,Cerulean warbler,Animal,T,
15388,Gratiot,Sisyrinchium strictum,Blue-eyed-grass,Plant,SC,
12425,Gratiot,Venustaconcha ellipsiformis,Ellipse,Animal,SC,
12395,Gratiot,Villosa iris,Rainbow,Animal,SC,
10848,Hillsdale,Acris blanchardi,Blanchard's cricket frog,Animal,T,
14664,Hillsdale,Agrimonia rostellata,Beaked agrimony,Plant,T,
12351,Hillsdale,Alasmidonta marginata,Elktoe,Animal,SC,
12352,Hillsdale,Alasmidonta viridis,Slippershell,Animal,T,
10835,Hillsdale,Ambystoma texanum,Smallmouth salamander,Animal,E,
11397,Hillsdale,Ammocrypta pellucida,Eastern sand darter,Animal,T,
11221,Hillsdale,Ammodramus henslowii,Henslow's sparrow,Animal,E,
11066,Hillsdale,Asio flammeus,Short-eared owl,Animal,E,
14118,Hillsdale,Baptisia lactea,White or prairie false indigo,Plant,SC,
11998,Hillsdale,Basilodes pepita,Gold moth,Animal,SC,
11693,Hillsdale,Calephelis mutica,Swamp metalmark,Animal,SC,
15147,Hillsdale,Carex conjuncta,Sedge,Plant,T,
15210,Hillsdale,Carex lupuliformis,False hop sedge,Plant,T,
13482,Hillsdale,Cirsium hillii,Hill's thistle,Plant,SC,
11307,Hillsdale,Clinostomus elongatus,Redside dace,Animal,E,
11499,Hillsdale,Clonophis kirtlandii,Kirtland's snake,Animal,E,
14920,Hillsdale,Collinsia verna,Blue-eyed Mary,Plant,SC,
11279,Hillsdale,Coregonus artedi,Lake herring or Cisco,Animal,T,
15507,Hillsdale,Cypripedium candidum,White lady slipper,Plant,T,
15633,Hillsdale,Dichanthelium leibergii,Leiberg's panic grass,Plant,T,
11570,Hillsdale,Dorydiella kansana,Leafhopper,Animal,SC,
13501,Hillsdale,Echinacea purpurea,Purple coneflower,Plant,X,
15309,Hillsdale,Eleocharis equisetoides,Horsetail spike rush,Plant,SC,
11490,Hillsdale,Emydoidea blandingii,Blanding's turtle,Animal,SC,
19825,Hillsdale,Erimyzon claviformis,Creek chubsucker,Animal,E,
11404,Hillsdale,Etheostoma spectabile,Orangethroat darter,Animal,SC,
11616,Hillsdale,Euphyes dukesi,Dukes' skipper,Animal,T,
14447,Hillsdale,Fraxinus profunda,Pumpkin ash,Plant,T,
11377,Hillsdale,Fundulus dispar,Starhead topminnow,Animal,SC,
15511,Hillsdale,Galearis spectabilis,Showy orchis,Plant,T,
10937,Hillsdale,Haliaeetus leucocephalus,Bald eagle,Animal,SC,
10877,Hillsdale,Ixobrychus exilis,Least bittern,Animal,T,
12367,Hillsdale,Lampsilis fasciola,Wavyrayed lampmussel,Animal,T,
12371,Hillsdale,Lasmigona compressa,Creek heelsplitter,Animal,SC,
12372,Hillsdale,Lasmigona costata,Flutedshell,Animal,SC,
12487,Hillsdale,Mesomphix cupreus,Copper button,Animal,SC,
11356,Hillsdale,Moxostoma carinatum,River redhorse,Animal,T,
11425,Hillsdale,Myotis lucifugus,Little brown bat,Animal,SC,
11427,Hillsdale,Myotis septentrionalis,Northern long-eared bat,Animal,SC,LT
11426,Hillsdale,Myotis sodalis,Indiana bat,Animal,E,LE
11509,Hillsdale,Nerodia erythrogaster neglecta,Copperbelly water snake,Animal,E,LT
11311,Hillsdale,Notropis amblops,Bigeye chub,Animal,X,
11316,Hillsdale,Notropis anogenus,Pugnose shiner,Animal,E,
11323,Hillsdale,Notropis photogenis,Silver shiner,Animal,E,
11366,Hillsdale,Noturus miurus,Brindled madtom,Animal,SC,
12253,Hillsdale,Oecanthus laricis,Tamarack tree cricket,Animal,SC,
11343,Hillsdale,Opsopoeodus emiliae,Pugnose minnow,Animal,E,
13373,Hillsdale,Panax quinquefolius,Ginseng,Plant,T,
11503,Hillsdale,Pantherophis spiloides,Gray ratsnake,Animal,SC,
11190,Hillsdale,Parkesia motacilla,Louisiana waterthrush,Animal,T,
14565,Hillsdale,Plantago cordata,Heart-leaved plantain,Plant,E,
12380,Hillsdale,Pleurobema clava,Clubshell,Animal,E,LE
12381,Hillsdale,Pleurobema sintoxia,Round pigtoe,Animal,SC,
12385,Hillsdale,Ptychobranchus fasciolaris,Kidney shell,Animal,SC,
14361,Hillsdale,Scutellaria nervosa,Skullcap,Plant,E,
11182,Hillsdale,Setophaga cerulea,Cerulean warbler,Animal,T,
11195,Hillsdale,Setophaga citrina,Hooded warbler,Animal,SC,
13896,Hillsdale,Silene stellata,Starry campion,Plant,T,
11519,Hillsdale,Sistrurus catenatus,Eastern massasauga,Animal,SC,LT
15388,Hillsdale,Sisyrinchium strictum,Blue-eyed-grass,Plant,SC,
11241,Hillsdale,Sturnella neglecta,Western meadowlark,Animal,SC,
11493,Hillsdale,Terrapene carolina carolina,Eastern box turtle,Animal,SC,
12390,Hillsdale,Toxolasma lividus,Purple lilliput,Animal,E,
12391,Hillsdale,Toxolasma parvum,Lilliput,Animal,E,
12424,Hillsdale,Utterbackia imbecillis,Paper pondshell,Animal,SC,
15022,Hillsdale,Valeriana edulis var. ciliata,Edible valerian,Plant,T,
18964,Hillsdale,Ventridens suppressus,Flat dome,Animal,SC,
12425,Hillsdale,Venustaconcha ellipsiformis,Ellipse,Animal,SC,
14025,Hillsdale,Viburnum prunifolium,Black haw,Plant,SC,
12394,Hillsdale,Villosa fabalis,Rayed bean,Animal,E,LE
12395,Hillsdale,Villosa iris,Rainbow,Animal,SC,
11270,Houghton,Acipenser fulvescens,Lake sturgeon,Animal,T,
14230,Houghton,Adlumia fungosa,Climbing fumitory,Plant,SC,
15434,Houghton,Allium schoenoprasum,Chives,Plant,T,
13419,Houghton,Artemisia ludoviciana,Western mugwort,Plant,T,
15870,Houghton,Asplenium rhizophyllum,Walking fern,Plant,T,
